             kx             ky    energy_plus   energy_minus
         -0.253         -0.596         -2.608          3.351
         -0.253         -0.576         -2.694          3.495
         -0.253         -0.556         -2.804          3.683
         -0.253         -0.535         -2.934          3.909
         -0.253         -0.515         -3.078          4.170
         -0.253         -0.495         -3.234          4.461
         -0.253         -0.475         -3.397          4.777
         -0.253         -0.455         -3.564          5.114
         -0.253         -0.434         -3.732          5.468
         -0.253         -0.414         -3.900          5.837
         -0.253         -0.394         -4.066          6.216
         -0.253         -0.374         -4.228          6.603
         -0.253         -0.354         -4.385          6.994
         -0.253         -0.333         -4.537          7.387
         -0.253         -0.313         -4.681          7.779
         -0.253         -0.293         -4.818          8.165
         -0.253         -0.273         -4.948          8.544
         -0.253         -0.253         -5.069          8.912
         -0.253         -0.232         -5.182          9.267
         -0.253         -0.212         -5.286          9.605
         -0.253         -0.192         -5.381          9.924
         -0.253         -0.172         -5.467         10.220
         -0.253         -0.152         -5.544         10.490
